Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
e-lamp academic,OTHER_INDOOR,21-06-2023,20:44:31,00:24:58,,96,,,,,119,,,,,,,,,,,170.0,60.0,200,55,57,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,,,,,,,,,,
,00:00:01,,,,,,,,,,
,00:00:02,,,,,,,,,,
,00:00:03,,,,,,,,,,
,00:00:04,,,,,,,,,,
,00:00:05,,,,,,,,,,
,00:00:06,,,,,,,,,,
,00:00:07,99,,,,,,,,,
,00:00:08,99,,,,,,,,,
,00:00:09,99,,,,,,,,,
,00:00:10,99,,,,,,,,,
,00:00:11,99,,,,,,,,,
,00:00:12,98,,,,,,,,,
,00:00:13,97,,,,,,,,,
,00:00:14,97,,,,,,,,,
,00:00:15,97,,,,,,,,,
,00:00:16,96,,,,,,,,,
,00:00:17,96,,,,,,,,,
,00:00:18,96,,,,,,,,,
,00:00:19,96,,,,,,,,,
,00:00:20,95,,,,,,,,,
,00:00:21,95,,,,,,,,,
,00:00:22,95,,,,,,,,,
,00:00:23,95,,,,,,,,,
,00:00:24,95,,,,,,,,,
,00:00:25,95,,,,,,,,,
,00:00:26,96,,,,,,,,,
,00:00:27,96,,,,,,,,,
,00:00:28,96,,,,,,,,,
,00:00:29,96,,,,,,,,,
,00:00:30,96,,,,,,,,,
,00:00:31,96,,,,,,,,,
,00:00:32,96,,,,,,,,,
,00:00:33,96,,,,,,,,,
,00:00:34,96,,,,,,,,,
,00:00:35,96,,,,,,,,,
,00:00:36,96,,,,,,,,,
,00:00:37,95,,,,,,,,,
,00:00:38,96,,,,,,,,,
,00:00:39,96,,,,,,,,,
,00:00:40,97,,,,,,,,,
,00:00:41,97,,,,,,,,,
,00:00:42,97,,,,,,,,,
,00:00:43,97,,,,,,,,,
,00:00:44,97,,,,,,,,,
,00:00:45,97,,,,,,,,,
,00:00:46,97,,,,,,,,,
,00:00:47,97,,,,,,,,,
,00:00:48,97,,,,,,,,,
,00:00:49,96,,,,,,,,,
,00:00:50,96,,,,,,,,,
,00:00:51,94,,,,,,,,,
,00:00:52,92,,,,,,,,,
,00:00:53,91,,,,,,,,,
,00:00:54,90,,,,,,,,,
,00:00:55,90,,,,,,,,,
,00:00:56,90,,,,,,,,,
,00:00:57,91,,,,,,,,,
,00:00:58,91,,,,,,,,,
,00:00:59,91,,,,,,,,,
,00:01:00,91,,,,,,,,,
,00:01:01,91,,,,,,,,,
,00:01:02,91,,,,,,,,,
,00:01:03,90,,,,,,,,,
,00:01:04,89,,,,,,,,,
,00:01:05,89,,,,,,,,,
,00:01:06,88,,,,,,,,,
,00:01:07,88,,,,,,,,,
,00:01:08,88,,,,,,,,,
,00:01:09,88,,,,,,,,,
,00:01:10,88,,,,,,,,,
,00:01:11,88,,,,,,,,,
,00:01:12,88,,,,,,,,,
,00:01:13,88,,,,,,,,,
,00:01:14,88,,,,,,,,,
,00:01:15,88,,,,,,,,,
,00:01:16,88,,,,,,,,,
,00:01:17,88,,,,,,,,,
,00:01:18,88,,,,,,,,,
,00:01:19,88,,,,,,,,,
,00:01:20,89,,,,,,,,,
,00:01:21,89,,,,,,,,,
,00:01:22,89,,,,,,,,,
,00:01:23,89,,,,,,,,,
,00:01:24,89,,,,,,,,,
,00:01:25,89,,,,,,,,,
,00:01:26,88,,,,,,,,,
,00:01:27,88,,,,,,,,,
,00:01:28,88,,,,,,,,,
,00:01:29,87,,,,,,,,,
,00:01:30,87,,,,,,,,,
,00:01:31,87,,,,,,,,,
,00:01:32,88,,,,,,,,,
,00:01:33,88,,,,,,,,,
,00:01:34,88,,,,,,,,,
,00:01:35,89,,,,,,,,,
,00:01:36,90,,,,,,,,,
,00:01:37,90,,,,,,,,,
,00:01:38,91,,,,,,,,,
,00:01:39,91,,,,,,,,,
,00:01:40,92,,,,,,,,,
,00:01:41,93,,,,,,,,,
,00:01:42,93,,,,,,,,,
,00:01:43,94,,,,,,,,,
,00:01:44,95,,,,,,,,,
,00:01:45,95,,,,,,,,,
,00:01:46,95,,,,,,,,,
,00:01:47,95,,,,,,,,,
,00:01:48,95,,,,,,,,,
,00:01:49,95,,,,,,,,,
,00:01:50,95,,,,,,,,,
,00:01:51,95,,,,,,,,,
,00:01:52,96,,,,,,,,,
,00:01:53,96,,,,,,,,,
,00:01:54,96,,,,,,,,,
,00:01:55,97,,,,,,,,,
,00:01:56,97,,,,,,,,,
,00:01:57,97,,,,,,,,,
,00:01:58,98,,,,,,,,,
,00:01:59,98,,,,,,,,,
,00:02:00,99,,,,,,,,,
,00:02:01,99,,,,,,,,,
,00:02:02,99,,,,,,,,,
,00:02:03,99,,,,,,,,,
,00:02:04,98,,,,,,,,,
,00:02:05,98,,,,,,,,,
,00:02:06,98,,,,,,,,,
,00:02:07,98,,,,,,,,,
,00:02:08,98,,,,,,,,,
,00:02:09,98,,,,,,,,,
,00:02:10,98,,,,,,,,,
,00:02:11,98,,,,,,,,,
,00:02:12,98,,,,,,,,,
,00:02:13,98,,,,,,,,,
,00:02:14,98,,,,,,,,,
,00:02:15,97,,,,,,,,,
,00:02:16,97,,,,,,,,,
,00:02:17,97,,,,,,,,,
,00:02:18,97,,,,,,,,,
,00:02:19,97,,,,,,,,,
,00:02:20,97,,,,,,,,,
,00:02:21,97,,,,,,,,,
,00:02:22,97,,,,,,,,,
,00:02:23,97,,,,,,,,,
,00:02:24,97,,,,,,,,,
,00:02:25,97,,,,,,,,,
,00:02:26,97,,,,,,,,,
,00:02:27,97,,,,,,,,,
,00:02:28,97,,,,,,,,,
,00:02:29,97,,,,,,,,,
,00:02:30,97,,,,,,,,,
,00:02:31,97,,,,,,,,,
,00:02:32,97,,,,,,,,,
,00:02:33,97,,,,,,,,,
,00:02:34,97,,,,,,,,,
,00:02:35,97,,,,,,,,,
,00:02:36,,,,,,,,,,
,00:02:37,,,,,,,,,,
,00:02:38,,,,,,,,,,
,00:02:39,,,,,,,,,,
,00:02:40,,,,,,,,,,
,00:02:41,,,,,,,,,,
,00:02:42,,,,,,,,,,
,00:02:43,,,,,,,,,,
