Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
e-lamp academic,OTHER_INDOOR,21-06-2023,21:20:32,02:00:48,,78,,,,,235,,,,,,,,,,,170.0,60.0,200,55,57,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,,,,,,,,,,
,00:00:01,,,,,,,,,,
,00:00:02,,,,,,,,,,
,00:00:03,,,,,,,,,,
,00:00:04,,,,,,,,,,
,00:00:05,,,,,,,,,,
,00:00:06,,,,,,,,,,
,00:00:07,,,,,,,,,,
,00:00:08,96,,,,,,,,,
,00:00:09,96,,,,,,,,,
,00:00:10,96,,,,,,,,,
,00:00:11,96,,,,,,,,,
,00:00:12,95,,,,,,,,,
,00:00:13,93,,,,,,,,,
,00:00:14,93,,,,,,,,,
,00:00:15,93,,,,,,,,,
,00:00:16,92,,,,,,,,,
,00:00:17,92,,,,,,,,,
,00:00:18,91,,,,,,,,,
,00:00:19,91,,,,,,,,,
,00:00:20,91,,,,,,,,,
,00:00:21,90,,,,,,,,,
,00:00:22,90,,,,,,,,,
,00:00:23,90,,,,,,,,,
,00:00:24,91,,,,,,,,,
,00:00:25,91,,,,,,,,,
,00:00:26,91,,,,,,,,,
,00:00:27,91,,,,,,,,,
,00:00:28,91,,,,,,,,,
,00:00:29,92,,,,,,,,,
,00:00:30,92,,,,,,,,,
,00:00:31,92,,,,,,,,,
,00:00:32,92,,,,,,,,,
,00:00:33,91,,,,,,,,,
,00:00:34,91,,,,,,,,,
,00:00:35,91,,,,,,,,,
,00:00:36,91,,,,,,,,,
,00:00:37,91,,,,,,,,,
,00:00:38,91,,,,,,,,,
,00:00:39,91,,,,,,,,,
,00:00:40,92,,,,,,,,,
,00:00:41,92,,,,,,,,,
,00:00:42,92,,,,,,,,,
,00:00:43,92,,,,,,,,,
,00:00:44,93,,,,,,,,,
,00:00:45,94,,,,,,,,,
,00:00:46,95,,,,,,,,,
,00:00:47,96,,,,,,,,,
,00:00:48,96,,,,,,,,,
,00:00:49,97,,,,,,,,,
,00:00:50,98,,,,,,,,,
,00:00:51,98,,,,,,,,,
,00:00:52,98,,,,,,,,,
,00:00:53,97,,,,,,,,,
,00:00:54,96,,,,,,,,,
,00:00:55,95,,,,,,,,,
,00:00:56,95,,,,,,,,,
,00:00:57,95,,,,,,,,,
,00:00:58,95,,,,,,,,,
,00:00:59,95,,,,,,,,,
,00:01:00,95,,,,,,,,,
,00:01:01,95,,,,,,,,,
,00:01:02,94,,,,,,,,,
,00:01:03,94,,,,,,,,,
,00:01:04,93,,,,,,,,,
,00:01:05,93,,,,,,,,,
,00:01:06,93,,,,,,,,,
,00:01:07,93,,,,,,,,,
,00:01:08,92,,,,,,,,,
,00:01:09,92,,,,,,,,,
,00:01:10,91,,,,,,,,,
,00:01:11,89,,,,,,,,,
,00:01:12,88,,,,,,,,,
,00:01:13,88,,,,,,,,,
,00:01:14,87,,,,,,,,,
,00:01:15,86,,,,,,,,,
,00:01:16,85,,,,,,,,,
,00:01:17,85,,,,,,,,,
,00:01:18,85,,,,,,,,,
,00:01:19,86,,,,,,,,,
,00:01:20,86,,,,,,,,,
,00:01:21,86,,,,,,,,,
,00:01:22,87,,,,,,,,,
,00:01:23,88,,,,,,,,,
,00:01:24,88,,,,,,,,,
,00:01:25,88,,,,,,,,,
,00:01:26,89,,,,,,,,,
,00:01:27,89,,,,,,,,,
,00:01:28,89,,,,,,,,,
,00:01:29,90,,,,,,,,,
,00:01:30,89,,,,,,,,,
,00:01:31,89,,,,,,,,,
,00:01:32,89,,,,,,,,,
,00:01:33,88,,,,,,,,,
,00:01:34,88,,,,,,,,,
,00:01:35,88,,,,,,,,,
,00:01:36,87,,,,,,,,,
,00:01:37,87,,,,,,,,,
,00:01:38,88,,,,,,,,,
,00:01:39,88,,,,,,,,,
,00:01:40,89,,,,,,,,,
,00:01:41,90,,,,,,,,,
,00:01:42,91,,,,,,,,,
,00:01:43,92,,,,,,,,,
,00:01:44,94,,,,,,,,,
,00:01:45,95,,,,,,,,,
,00:01:46,96,,,,,,,,,
,00:01:47,97,,,,,,,,,
,00:01:48,97,,,,,,,,,
,00:01:49,98,,,,,,,,,
,00:01:50,98,,,,,,,,,
,00:01:51,98,,,,,,,,,
,00:01:52,98,,,,,,,,,
,00:01:53,99,,,,,,,,,
,00:01:54,99,,,,,,,,,
,00:01:55,98,,,,,,,,,
,00:01:56,98,,,,,,,,,
,00:01:57,98,,,,,,,,,
,00:01:58,98,,,,,,,,,
,00:01:59,97,,,,,,,,,
,00:02:00,97,,,,,,,,,
,00:02:01,97,,,,,,,,,
,00:02:02,97,,,,,,,,,
,00:02:03,97,,,,,,,,,
,00:02:04,97,,,,,,,,,
,00:02:05,97,,,,,,,,,
,00:02:06,98,,,,,,,,,
,00:02:07,98,,,,,,,,,
,00:02:08,99,,,,,,,,,
,00:02:09,99,,,,,,,,,
,00:02:10,100,,,,,,,,,
,00:02:11,101,,,,,,,,,
,00:02:12,100,,,,,,,,,
,00:02:13,100,,,,,,,,,
,00:02:14,100,,,,,,,,,
,00:02:15,99,,,,,,,,,
,00:02:16,99,,,,,,,,,
,00:02:17,99,,,,,,,,,
,00:02:18,98,,,,,,,,,
,00:02:19,97,,,,,,,,,
,00:02:20,97,,,,,,,,,
,00:02:21,97,,,,,,,,,
,00:02:22,97,,,,,,,,,
,00:02:23,96,,,,,,,,,
,00:02:24,96,,,,,,,,,
,00:02:25,96,,,,,,,,,
,00:02:26,94,,,,,,,,,
,00:02:27,92,,,,,,,,,
,00:02:28,91,,,,,,,,,
,00:02:29,91,,,,,,,,,
,00:02:30,90,,,,,,,,,
,00:02:31,90,,,,,,,,,
,00:02:32,90,,,,,,,,,
,00:02:33,90,,,,,,,,,
,00:02:34,90,,,,,,,,,
,00:02:35,91,,,,,,,,,
,00:02:36,91,,,,,,,,,
,00:02:37,91,,,,,,,,,
,00:02:38,91,,,,,,,,,
,00:02:39,91,,,,,,,,,
,00:02:40,91,,,,,,,,,
,00:02:41,91,,,,,,,,,
,00:02:42,92,,,,,,,,,
,00:02:43,92,,,,,,,,,
