Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
e-lamp academic,OTHER_INDOOR,21-06-2023,21:33:48,00:02:44,,79,,,,,5,,,,,,,,,,,170.0,60.0,200,55,57,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,,,,,,,,,,
,00:00:01,,,,,,,,,,
,00:00:02,,,,,,,,,,
,00:00:03,,,,,,,,,,
,00:00:04,,,,,,,,,,
,00:00:05,,,,,,,,,,
,00:00:06,67,,,,,,,,,
,00:00:07,67,,,,,,,,,
,00:00:08,67,,,,,,,,,
,00:00:09,67,,,,,,,,,
,00:00:10,67,,,,,,,,,
,00:00:11,67,,,,,,,,,
,00:00:12,66,,,,,,,,,
,00:00:13,67,,,,,,,,,
,00:00:14,68,,,,,,,,,
,00:00:15,68,,,,,,,,,
,00:00:16,68,,,,,,,,,
,00:00:17,69,,,,,,,,,
,00:00:18,71,,,,,,,,,
,00:00:19,72,,,,,,,,,
,00:00:20,73,,,,,,,,,
,00:00:21,74,,,,,,,,,
,00:00:22,74,,,,,,,,,
,00:00:23,73,,,,,,,,,
,00:00:24,73,,,,,,,,,
,00:00:25,73,,,,,,,,,
,00:00:26,74,,,,,,,,,
,00:00:27,75,,,,,,,,,
,00:00:28,75,,,,,,,,,
,00:00:29,75,,,,,,,,,
,00:00:30,75,,,,,,,,,
,00:00:31,75,,,,,,,,,
,00:00:32,76,,,,,,,,,
,00:00:33,76,,,,,,,,,
,00:00:34,76,,,,,,,,,
,00:00:35,76,,,,,,,,,
,00:00:36,76,,,,,,,,,
,00:00:37,76,,,,,,,,,
,00:00:38,77,,,,,,,,,
,00:00:39,77,,,,,,,,,
,00:00:40,77,,,,,,,,,
,00:00:41,77,,,,,,,,,
,00:00:42,77,,,,,,,,,
,00:00:43,77,,,,,,,,,
,00:00:44,77,,,,,,,,,
,00:00:45,77,,,,,,,,,
,00:00:46,77,,,,,,,,,
,00:00:47,76,,,,,,,,,
,00:00:48,76,,,,,,,,,
,00:00:49,75,,,,,,,,,
,00:00:50,75,,,,,,,,,
,00:00:51,75,,,,,,,,,
,00:00:52,75,,,,,,,,,
,00:00:53,75,,,,,,,,,
,00:00:54,75,,,,,,,,,
,00:00:55,75,,,,,,,,,
,00:00:56,76,,,,,,,,,
,00:00:57,76,,,,,,,,,
,00:00:58,76,,,,,,,,,
,00:00:59,77,,,,,,,,,
,00:01:00,77,,,,,,,,,
,00:01:01,77,,,,,,,,,
,00:01:02,78,,,,,,,,,
,00:01:03,79,,,,,,,,,
,00:01:04,79,,,,,,,,,
,00:01:05,80,,,,,,,,,
,00:01:06,80,,,,,,,,,
,00:01:07,80,,,,,,,,,
,00:01:08,80,,,,,,,,,
,00:01:09,80,,,,,,,,,
,00:01:10,80,,,,,,,,,
,00:01:11,80,,,,,,,,,
,00:01:12,80,,,,,,,,,
,00:01:13,79,,,,,,,,,
,00:01:14,79,,,,,,,,,
,00:01:15,79,,,,,,,,,
,00:01:16,79,,,,,,,,,
,00:01:17,79,,,,,,,,,
,00:01:18,79,,,,,,,,,
,00:01:19,79,,,,,,,,,
,00:01:20,79,,,,,,,,,
,00:01:21,79,,,,,,,,,
,00:01:22,79,,,,,,,,,
,00:01:23,79,,,,,,,,,
,00:01:24,79,,,,,,,,,
,00:01:25,79,,,,,,,,,
,00:01:26,80,,,,,,,,,
,00:01:27,80,,,,,,,,,
,00:01:28,81,,,,,,,,,
,00:01:29,81,,,,,,,,,
,00:01:30,81,,,,,,,,,
,00:01:31,82,,,,,,,,,
,00:01:32,85,,,,,,,,,
,00:01:33,85,,,,,,,,,
,00:01:34,88,,,,,,,,,
,00:01:35,90,,,,,,,,,
,00:01:36,90,,,,,,,,,
,00:01:37,90,,,,,,,,,
,00:01:38,90,,,,,,,,,
,00:01:39,90,,,,,,,,,
,00:01:40,90,,,,,,,,,
,00:01:41,90,,,,,,,,,
,00:01:42,90,,,,,,,,,
,00:01:43,90,,,,,,,,,
,00:01:44,90,,,,,,,,,
,00:01:45,90,,,,,,,,,
,00:01:46,90,,,,,,,,,
,00:01:47,90,,,,,,,,,
,00:01:48,90,,,,,,,,,
,00:01:49,90,,,,,,,,,
,00:01:50,90,,,,,,,,,
,00:01:51,89,,,,,,,,,
,00:01:52,89,,,,,,,,,
,00:01:53,89,,,,,,,,,
,00:01:54,89,,,,,,,,,
,00:01:55,89,,,,,,,,,
,00:01:56,89,,,,,,,,,
,00:01:57,,,,,,,,,,
,00:01:58,,,,,,,,,,
,00:01:59,,,,,,,,,,
,00:02:00,,,,,,,,,,
,00:02:01,,,,,,,,,,
,00:02:02,,,,,,,,,,
,00:02:03,,,,,,,,,,
,00:02:04,,,,,,,,,,
,00:02:05,,,,,,,,,,
,00:02:06,,,,,,,,,,
,00:02:07,,,,,,,,,,
,00:02:08,,,,,,,,,,
,00:02:09,,,,,,,,,,
,00:02:10,,,,,,,,,,
,00:02:11,,,,,,,,,,
,00:02:12,,,,,,,,,,
,00:02:13,,,,,,,,,,
,00:02:14,,,,,,,,,,
,00:02:15,,,,,,,,,,
,00:02:16,,,,,,,,,,
,00:02:17,,,,,,,,,,
,00:02:18,,,,,,,,,,
,00:02:19,,,,,,,,,,
,00:02:20,,,,,,,,,,
,00:02:21,,,,,,,,,,
,00:02:22,,,,,,,,,,
,00:02:23,,,,,,,,,,
,00:02:24,,,,,,,,,,
,00:02:25,,,,,,,,,,
,00:02:26,,,,,,,,,,
,00:02:27,,,,,,,,,,
,00:02:28,,,,,,,,,,
,00:02:29,,,,,,,,,,
,00:02:30,,,,,,,,,,
,00:02:31,,,,,,,,,,
,00:02:32,,,,,,,,,,
,00:02:33,,,,,,,,,,
,00:02:34,,,,,,,,,,
,00:02:35,,,,,,,,,,
,00:02:36,,,,,,,,,,
,00:02:37,89,,,,,,,,,
,00:02:38,89,,,,,,,,,
,00:02:39,90,,,,,,,,,
,00:02:40,90,,,,,,,,,
,00:02:41,90,,,,,,,,,
,00:02:42,91,,,,,,,,,
,00:02:43,91,,,,,,,,,
