Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
e-lamp academic,OTHER_INDOOR,21-06-2023,21:33:33,01:48:54,,88,,,,,325,,,,,,,,,,,170.0,60.0,200,55,57,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,,,,,,,,,,
,00:00:01,,,,,,,,,,
,00:00:02,,,,,,,,,,
,00:00:03,,,,,,,,,,
,00:00:04,,,,,,,,,,
,00:00:05,,,,,,,,,,
,00:00:06,,,,,,,,,,
,00:00:07,99,,,,,,,,,
,00:00:08,99,,,,,,,,,
,00:00:09,99,,,,,,,,,
,00:00:10,99,,,,,,,,,
,00:00:11,99,,,,,,,,,
,00:00:12,99,,,,,,,,,
,00:00:13,99,,,,,,,,,
,00:00:14,99,,,,,,,,,
,00:00:15,98,,,,,,,,,
,00:00:16,98,,,,,,,,,
,00:00:17,98,,,,,,,,,
,00:00:18,98,,,,,,,,,
,00:00:19,97,,,,,,,,,
,00:00:20,97,,,,,,,,,
,00:00:21,97,,,,,,,,,
,00:00:22,97,,,,,,,,,
,00:00:23,97,,,,,,,,,
,00:00:24,97,,,,,,,,,
,00:00:25,97,,,,,,,,,
,00:00:26,96,,,,,,,,,
,00:00:27,95,,,,,,,,,
,00:00:28,95,,,,,,,,,
,00:00:29,95,,,,,,,,,
,00:00:30,95,,,,,,,,,
,00:00:31,95,,,,,,,,,
,00:00:32,95,,,,,,,,,
,00:00:33,95,,,,,,,,,
,00:00:34,95,,,,,,,,,
,00:00:35,94,,,,,,,,,
,00:00:36,93,,,,,,,,,
,00:00:37,93,,,,,,,,,
,00:00:38,93,,,,,,,,,
,00:00:39,91,,,,,,,,,
,00:00:40,91,,,,,,,,,
,00:00:41,91,,,,,,,,,
,00:00:42,92,,,,,,,,,
,00:00:43,93,,,,,,,,,
,00:00:44,94,,,,,,,,,
,00:00:45,94,,,,,,,,,
,00:00:46,95,,,,,,,,,
,00:00:47,97,,,,,,,,,
,00:00:48,98,,,,,,,,,
,00:00:49,98,,,,,,,,,
,00:00:50,101,,,,,,,,,
,00:00:51,104,,,,,,,,,
,00:00:52,107,,,,,,,,,
,00:00:53,110,,,,,,,,,
,00:00:54,112,,,,,,,,,
,00:00:55,115,,,,,,,,,
,00:00:56,115,,,,,,,,,
,00:00:57,115,,,,,,,,,
,00:00:58,115,,,,,,,,,
,00:00:59,115,,,,,,,,,
,00:01:00,115,,,,,,,,,
,00:01:01,115,,,,,,,,,
,00:01:02,114,,,,,,,,,
,00:01:03,113,,,,,,,,,
,00:01:04,112,,,,,,,,,
,00:01:05,112,,,,,,,,,
,00:01:06,111,,,,,,,,,
,00:01:07,110,,,,,,,,,
,00:01:08,110,,,,,,,,,
,00:01:09,110,,,,,,,,,
,00:01:10,110,,,,,,,,,
,00:01:11,110,,,,,,,,,
,00:01:12,109,,,,,,,,,
,00:01:13,109,,,,,,,,,
,00:01:14,109,,,,,,,,,
,00:01:15,108,,,,,,,,,
,00:01:16,107,,,,,,,,,
,00:01:17,107,,,,,,,,,
,00:01:18,106,,,,,,,,,
,00:01:19,103,,,,,,,,,
,00:01:20,101,,,,,,,,,
,00:01:21,101,,,,,,,,,
,00:01:22,97,,,,,,,,,
,00:01:23,95,,,,,,,,,
,00:01:24,89,,,,,,,,,
,00:01:25,85,,,,,,,,,
,00:01:26,81,,,,,,,,,
,00:01:27,79,,,,,,,,,
,00:01:28,80,,,,,,,,,
,00:01:29,80,,,,,,,,,
,00:01:30,81,,,,,,,,,
,00:01:31,81,,,,,,,,,
,00:01:32,81,,,,,,,,,
,00:01:33,80,,,,,,,,,
,00:01:34,80,,,,,,,,,
,00:01:35,79,,,,,,,,,
,00:01:36,78,,,,,,,,,
,00:01:37,78,,,,,,,,,
,00:01:38,78,,,,,,,,,
,00:01:39,76,,,,,,,,,
,00:01:40,75,,,,,,,,,
,00:01:41,75,,,,,,,,,
,00:01:42,75,,,,,,,,,
,00:01:43,75,,,,,,,,,
,00:01:44,74,,,,,,,,,
,00:01:45,74,,,,,,,,,
,00:01:46,73,,,,,,,,,
,00:01:47,71,,,,,,,,,
,00:01:48,70,,,,,,,,,
,00:01:49,70,,,,,,,,,
,00:01:50,69,,,,,,,,,
,00:01:51,68,,,,,,,,,
,00:01:52,67,,,,,,,,,
,00:01:53,66,,,,,,,,,
,00:01:54,65,,,,,,,,,
,00:01:55,65,,,,,,,,,
,00:01:56,65,,,,,,,,,
,00:01:57,64,,,,,,,,,
,00:01:58,64,,,,,,,,,
,00:01:59,63,,,,,,,,,
,00:02:00,63,,,,,,,,,
,00:02:01,63,,,,,,,,,
,00:02:02,62,,,,,,,,,
,00:02:03,62,,,,,,,,,
,00:02:04,62,,,,,,,,,
,00:02:05,62,,,,,,,,,
,00:02:06,61,,,,,,,,,
,00:02:07,61,,,,,,,,,
,00:02:08,61,,,,,,,,,
,00:02:09,61,,,,,,,,,
,00:02:10,61,,,,,,,,,
,00:02:11,61,,,,,,,,,
,00:02:12,61,,,,,,,,,
,00:02:13,61,,,,,,,,,
,00:02:14,62,,,,,,,,,
,00:02:15,62,,,,,,,,,
,00:02:16,62,,,,,,,,,
,00:02:17,63,,,,,,,,,
,00:02:18,63,,,,,,,,,
,00:02:19,64,,,,,,,,,
,00:02:20,65,,,,,,,,,
,00:02:21,66,,,,,,,,,
,00:02:22,67,,,,,,,,,
,00:02:23,67,,,,,,,,,
,00:02:24,68,,,,,,,,,
,00:02:25,68,,,,,,,,,
,00:02:26,68,,,,,,,,,
,00:02:27,68,,,,,,,,,
,00:02:28,68,,,,,,,,,
,00:02:29,67,,,,,,,,,
,00:02:30,66,,,,,,,,,
,00:02:31,66,,,,,,,,,
,00:02:32,66,,,,,,,,,
,00:02:33,66,,,,,,,,,
,00:02:34,66,,,,,,,,,
,00:02:35,66,,,,,,,,,
,00:02:36,66,,,,,,,,,
,00:02:37,66,,,,,,,,,
,00:02:38,66,,,,,,,,,
,00:02:39,66,,,,,,,,,
,00:02:40,65,,,,,,,,,
,00:02:41,64,,,,,,,,,
,00:02:42,64,,,,,,,,,
,00:02:43,64,,,,,,,,,
