Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
e-lamp academic,OTHER_INDOOR,21-06-2023,21:35:00,01:47:13,,109,,,,,611,,,,,,,,,,,170.0,60.0,200,55,57,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,,,,,,,,,,
,00:00:01,,,,,,,,,,
,00:00:02,,,,,,,,,,
,00:00:03,,,,,,,,,,
,00:00:04,,,,,,,,,,
,00:00:05,,,,,,,,,,
,00:00:06,,,,,,,,,,
,00:00:07,,,,,,,,,,
,00:00:08,93,,,,,,,,,
,00:00:09,93,,,,,,,,,
,00:00:10,92,,,,,,,,,
,00:00:11,91,,,,,,,,,
,00:00:12,90,,,,,,,,,
,00:00:13,90,,,,,,,,,
,00:00:14,89,,,,,,,,,
,00:00:15,89,,,,,,,,,
,00:00:16,88,,,,,,,,,
,00:00:17,87,,,,,,,,,
,00:00:18,86,,,,,,,,,
,00:00:19,87,,,,,,,,,
,00:00:20,88,,,,,,,,,
,00:00:21,88,,,,,,,,,
,00:00:22,89,,,,,,,,,
,00:00:23,90,,,,,,,,,
,00:00:24,89,,,,,,,,,
,00:00:25,89,,,,,,,,,
,00:00:26,89,,,,,,,,,
,00:00:27,88,,,,,,,,,
,00:00:28,88,,,,,,,,,
,00:00:29,88,,,,,,,,,
,00:00:30,88,,,,,,,,,
,00:00:31,88,,,,,,,,,
,00:00:32,88,,,,,,,,,
,00:00:33,88,,,,,,,,,
,00:00:34,88,,,,,,,,,
,00:00:35,89,,,,,,,,,
,00:00:36,89,,,,,,,,,
,00:00:37,89,,,,,,,,,
,00:00:38,89,,,,,,,,,
,00:00:39,89,,,,,,,,,
,00:00:40,89,,,,,,,,,
,00:00:41,89,,,,,,,,,
,00:00:42,89,,,,,,,,,
,00:00:43,90,,,,,,,,,
,00:00:44,90,,,,,,,,,
,00:00:45,90,,,,,,,,,
,00:00:46,90,,,,,,,,,
,00:00:47,91,,,,,,,,,
,00:00:48,91,,,,,,,,,
,00:00:49,91,,,,,,,,,
,00:00:50,92,,,,,,,,,
,00:00:51,93,,,,,,,,,
,00:00:52,94,,,,,,,,,
,00:00:53,94,,,,,,,,,
,00:00:54,95,,,,,,,,,
,00:00:55,95,,,,,,,,,
,00:00:56,96,,,,,,,,,
,00:00:57,96,,,,,,,,,
,00:00:58,96,,,,,,,,,
,00:00:59,97,,,,,,,,,
,00:01:00,97,,,,,,,,,
,00:01:01,97,,,,,,,,,
,00:01:02,97,,,,,,,,,
,00:01:03,97,,,,,,,,,
,00:01:04,98,,,,,,,,,
,00:01:05,98,,,,,,,,,
,00:01:06,98,,,,,,,,,
,00:01:07,98,,,,,,,,,
,00:01:08,98,,,,,,,,,
,00:01:09,98,,,,,,,,,
,00:01:10,98,,,,,,,,,
,00:01:11,98,,,,,,,,,
,00:01:12,98,,,,,,,,,
,00:01:13,98,,,,,,,,,
,00:01:14,97,,,,,,,,,
,00:01:15,96,,,,,,,,,
,00:01:16,95,,,,,,,,,
,00:01:17,95,,,,,,,,,
,00:01:18,95,,,,,,,,,
,00:01:19,94,,,,,,,,,
,00:01:20,94,,,,,,,,,
,00:01:21,94,,,,,,,,,
,00:01:22,94,,,,,,,,,
,00:01:23,95,,,,,,,,,
,00:01:24,95,,,,,,,,,
,00:01:25,95,,,,,,,,,
,00:01:26,95,,,,,,,,,
,00:01:27,95,,,,,,,,,
,00:01:28,95,,,,,,,,,
,00:01:29,95,,,,,,,,,
,00:01:30,96,,,,,,,,,
,00:01:31,96,,,,,,,,,
,00:01:32,96,,,,,,,,,
,00:01:33,96,,,,,,,,,
,00:01:34,96,,,,,,,,,
,00:01:35,96,,,,,,,,,
,00:01:36,96,,,,,,,,,
,00:01:37,96,,,,,,,,,
,00:01:38,96,,,,,,,,,
,00:01:39,96,,,,,,,,,
,00:01:40,95,,,,,,,,,
,00:01:41,95,,,,,,,,,
,00:01:42,94,,,,,,,,,
,00:01:43,92,,,,,,,,,
,00:01:44,91,,,,,,,,,
,00:01:45,91,,,,,,,,,
,00:01:46,90,,,,,,,,,
,00:01:47,89,,,,,,,,,
,00:01:48,89,,,,,,,,,
,00:01:49,89,,,,,,,,,
,00:01:50,90,,,,,,,,,
,00:01:51,91,,,,,,,,,
,00:01:52,92,,,,,,,,,
,00:01:53,93,,,,,,,,,
,00:01:54,94,,,,,,,,,
,00:01:55,94,,,,,,,,,
,00:01:56,95,,,,,,,,,
,00:01:57,96,,,,,,,,,
,00:01:58,97,,,,,,,,,
,00:01:59,97,,,,,,,,,
,00:02:00,98,,,,,,,,,
,00:02:01,98,,,,,,,,,
,00:02:02,99,,,,,,,,,
,00:02:03,99,,,,,,,,,
,00:02:04,100,,,,,,,,,
,00:02:05,101,,,,,,,,,
,00:02:06,102,,,,,,,,,
,00:02:07,102,,,,,,,,,
,00:02:08,102,,,,,,,,,
,00:02:09,101,,,,,,,,,
,00:02:10,101,,,,,,,,,
,00:02:11,101,,,,,,,,,
,00:02:12,100,,,,,,,,,
,00:02:13,98,,,,,,,,,
,00:02:14,97,,,,,,,,,
,00:02:15,96,,,,,,,,,
,00:02:16,95,,,,,,,,,
,00:02:17,94,,,,,,,,,
,00:02:18,93,,,,,,,,,
,00:02:19,93,,,,,,,,,
,00:02:20,92,,,,,,,,,
,00:02:21,91,,,,,,,,,
,00:02:22,91,,,,,,,,,
,00:02:23,91,,,,,,,,,
,00:02:24,91,,,,,,,,,
,00:02:25,91,,,,,,,,,
,00:02:26,91,,,,,,,,,
,00:02:27,91,,,,,,,,,
,00:02:28,91,,,,,,,,,
,00:02:29,92,,,,,,,,,
,00:02:30,92,,,,,,,,,
,00:02:31,92,,,,,,,,,
,00:02:32,92,,,,,,,,,
,00:02:33,93,,,,,,,,,
,00:02:34,93,,,,,,,,,
,00:02:35,93,,,,,,,,,
,00:02:36,94,,,,,,,,,
,00:02:37,95,,,,,,,,,
,00:02:38,95,,,,,,,,,
,00:02:39,96,,,,,,,,,
,00:02:40,96,,,,,,,,,
,00:02:41,96,,,,,,,,,
,00:02:42,95,,,,,,,,,
,00:02:43,95,,,,,,,,,
