Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
e-lamp academic,OTHER_INDOOR,21-06-2023,21:37:41,01:44:38,,104,,,,,518,,,,,,,,,,,170.0,60.0,200,55,57,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
1,00:00:00,,,,,,,,,,
,00:00:01,,,,,,,,,,
,00:00:02,,,,,,,,,,
,00:00:03,,,,,,,,,,
,00:00:04,,,,,,,,,,
,00:00:05,,,,,,,,,,
,00:00:06,,,,,,,,,,
,00:00:07,,,,,,,,,,
,00:00:08,,,,,,,,,,
,00:00:09,,,,,,,,,,
,00:00:10,,,,,,,,,,
,00:00:11,,,,,,,,,,
,00:00:12,,,,,,,,,,
,00:00:13,,,,,,,,,,
,00:00:14,,,,,,,,,,
,00:00:15,,,,,,,,,,
,00:00:16,,,,,,,,,,
,00:00:17,,,,,,,,,,
,00:00:18,,,,,,,,,,
,00:00:19,,,,,,,,,,
,00:00:20,,,,,,,,,,
,00:00:21,,,,,,,,,,
,00:00:22,,,,,,,,,,
,00:00:23,,,,,,,,,,
,00:00:24,,,,,,,,,,
,00:00:25,99,,,,,,,,,
,00:00:26,99,,,,,,,,,
,00:00:27,99,,,,,,,,,
,00:00:28,99,,,,,,,,,
,00:00:29,98,,,,,,,,,
,00:00:30,98,,,,,,,,,
,00:00:31,,,,,,,,,,
,00:00:32,,,,,,,,,,
,00:00:33,,,,,,,,,,
,00:00:34,,,,,,,,,,
,00:00:35,,,,,,,,,,
,00:00:36,,,,,,,,,,
,00:00:37,,,,,,,,,,
,00:00:38,,,,,,,,,,
,00:00:39,,,,,,,,,,
,00:00:40,,,,,,,,,,
,00:00:41,,,,,,,,,,
,00:00:42,,,,,,,,,,
,00:00:43,,,,,,,,,,
,00:00:44,,,,,,,,,,
,00:00:45,,,,,,,,,,
,00:00:46,,,,,,,,,,
,00:00:47,,,,,,,,,,
,00:00:48,,,,,,,,,,
,00:00:49,,,,,,,,,,
,00:00:50,,,,,,,,,,
,00:00:51,,,,,,,,,,
,00:00:52,,,,,,,,,,
,00:00:53,,,,,,,,,,
,00:00:54,,,,,,,,,,
,00:00:55,,,,,,,,,,
,00:00:56,,,,,,,,,,
,00:00:57,99,,,,,,,,,
,00:00:58,99,,,,,,,,,
,00:00:59,98,,,,,,,,,
,00:01:00,98,,,,,,,,,
,00:01:01,97,,,,,,,,,
,00:01:02,97,,,,,,,,,
,00:01:03,96,,,,,,,,,
,00:01:04,96,,,,,,,,,
,00:01:05,,,,,,,,,,
,00:01:06,,,,,,,,,,
,00:01:07,,,,,,,,,,
,00:01:08,,,,,,,,,,
,00:01:09,,,,,,,,,,
,00:01:10,,,,,,,,,,
,00:01:11,,,,,,,,,,
,00:01:12,,,,,,,,,,
,00:01:13,,,,,,,,,,
,00:01:14,,,,,,,,,,
,00:01:15,,,,,,,,,,
,00:01:16,,,,,,,,,,
,00:01:17,,,,,,,,,,
,00:01:18,,,,,,,,,,
,00:01:19,,,,,,,,,,
,00:01:20,,,,,,,,,,
,00:01:21,,,,,,,,,,
,00:01:22,,,,,,,,,,
,00:01:23,,,,,,,,,,
,00:01:24,,,,,,,,,,
,00:01:25,,,,,,,,,,
,00:01:26,,,,,,,,,,
,00:01:27,,,,,,,,,,
,00:01:28,,,,,,,,,,
,00:01:29,,,,,,,,,,
,00:01:30,,,,,,,,,,
,00:01:31,,,,,,,,,,
,00:01:32,,,,,,,,,,
,00:01:33,,,,,,,,,,
,00:01:34,,,,,,,,,,
,00:01:35,,,,,,,,,,
,00:01:36,,,,,,,,,,
,00:01:37,,,,,,,,,,
,00:01:38,,,,,,,,,,
,00:01:39,,,,,,,,,,
,00:01:40,,,,,,,,,,
,00:01:41,,,,,,,,,,
,00:01:42,,,,,,,,,,
,00:01:43,96,,,,,,,,,
,00:01:44,96,,,,,,,,,
,00:01:45,95,,,,,,,,,
,00:01:46,95,,,,,,,,,
,00:01:47,95,,,,,,,,,
,00:01:48,94,,,,,,,,,
,00:01:49,93,,,,,,,,,
,00:01:50,93,,,,,,,,,
,00:01:51,93,,,,,,,,,
,00:01:52,93,,,,,,,,,
,00:01:53,93,,,,,,,,,
,00:01:54,92,,,,,,,,,
,00:01:55,92,,,,,,,,,
,00:01:56,,,,,,,,,,
,00:01:57,,,,,,,,,,
,00:01:58,,,,,,,,,,
,00:01:59,,,,,,,,,,
,00:02:00,,,,,,,,,,
,00:02:01,,,,,,,,,,
,00:02:02,,,,,,,,,,
,00:02:03,,,,,,,,,,
,00:02:04,,,,,,,,,,
,00:02:05,,,,,,,,,,
,00:02:06,,,,,,,,,,
,00:02:07,,,,,,,,,,
,00:02:08,,,,,,,,,,
,00:02:09,,,,,,,,,,
,00:02:10,,,,,,,,,,
,00:02:11,,,,,,,,,,
,00:02:12,,,,,,,,,,
,00:02:13,,,,,,,,,,
,00:02:14,,,,,,,,,,
,00:02:15,,,,,,,,,,
,00:02:16,,,,,,,,,,
,00:02:17,,,,,,,,,,
,00:02:18,,,,,,,,,,
,00:02:19,,,,,,,,,,
,00:02:20,,,,,,,,,,
,00:02:21,,,,,,,,,,
,00:02:22,,,,,,,,,,
,00:02:23,,,,,,,,,,
,00:02:24,,,,,,,,,,
,00:02:25,,,,,,,,,,
,00:02:26,,,,,,,,,,
,00:02:27,,,,,,,,,,
,00:02:28,,,,,,,,,,
,00:02:29,,,,,,,,,,
,00:02:30,,,,,,,,,,
,00:02:31,,,,,,,,,,
,00:02:32,,,,,,,,,,
,00:02:33,,,,,,,,,,
,00:02:34,,,,,,,,,,
,00:02:35,,,,,,,,,,
,00:02:36,,,,,,,,,,
,00:02:37,,,,,,,,,,
,00:02:38,,,,,,,,,,
,00:02:39,,,,,,,,,,
,00:02:40,,,,,,,,,,
,00:02:41,,,,,,,,,,
,00:02:42,,,,,,,,,,
,00:02:43,,,,,,,,,,
,00:02:44,,,,,,,,,,
,00:02:45,,,,,,,,,,
,00:02:46,,,,,,,,,,
,00:02:47,,,,,,,,,,
,00:02:48,,,,,,,,,,
,00:02:49,,,,,,,,,,
,00:02:50,,,,,,,,,,
,00:02:51,,,,,,,,,,
